103,2011-05-05 14:14:00,42.24071 93.35283,grandad done cooked everythin in frig #boondocks
153,2011-05-05 14:49:00,42.21624 93.38718,#ghettocrayoncolors smokers teeth yellow
54,2011-05-05 15:46:00,42.20356 93.39476,SUSTAINABLE LOVE; The Happy Marriage Is the 'Me' Marriage
89,2011-05-05 16:44:00,42.22508 93.38198,boa this song is super catchy do you want to get married
89,2011-05-05 16:44:00,42.18351 93.56491,Why is CC still trending?
127,2011-05-05 16:53:00,42.25515 93.27294,This is my first tweet. I have nothing interesting to say.
135,2011-05-05 17:33:00,42.22272 93.36521,LOL set off the fire alarm hahahahah #BigBrother
51,2011-05-05 18:00:00,42.21211 93.39197,uhh where the hell is my car?
51,2011-05-05 18:00:00,42.23127 93.34644,Mornin yall. Won't say how good it is but I made it so I can't complain about that.
72,2011-05-05 19:33:00,42.18881 93.53096,'The Death of Uncool'
169,2011-05-05 19:33:00,42.1838 93.45947,ok. ok. im sry but.. the latest tweet by BreakingNews jst made me think of sum1 catching on fire cuz they was ashy&hot *proudfamily*
84,2011-05-05 19:34:00,42.27167 93.55453,Is that what i think it is.... Fried Chicken Flu...... &gt;.&gt;
154,2011-05-05 19:36:00,42.25869 93.4375,vou assistir American Pie
22,2011-05-05 19:47:00,42.22567 93.36681,Crash crash buuuuurn. Let it all burn... This hurricane's chasing us all underground...
87,2011-05-05 20:12:00,42.29968 93.3724,Is on ISO certification meeting
57,2011-05-05 21:08:00,42.24012 93.33605,Comment of the day: 'Discmans? What is this? 1999?!'
169,2011-05-05 21:24:00,42.22596 93.38757,JRbeats can you send me some more fire to my email
145,2011-05-05 21:38:00,42.23923 93.35722,Is it just me or is T.I. Not making as much noise as he usually does??....is the king on the downslope of his career?? Hmmm
145,2011-05-05 21:38:00,42.29289 93.54335,This is the first day this year that ive actually been hot at the beach. Oh hey summer there you are ive been looking for you!
77,2011-05-05 22:54:00,42.25014 93.48303,I love how all the vintage cars fill the streets of port perry in the summer.
114,2011-05-05 23:01:00,42.21358 93.39756,My #augustwish is 4 our troops 2 come home  BP 2 clean up their mess & 4 all my followers 2 have everything their hearts desire #imjusts
99,2011-05-05 23:49:00,42.20975 93.38198,cleaning and redecorating my room.. this oughta be interesting lol some one call please :)!
124,2011-05-06 00:08:00,42.23864 93.34923,Terminei o Crisis Core agora a pouco. Que final foda ):
124,2011-05-06 00:08:00,42.24896 93.41593,JWHBDJASNVMVF CRISIS
66,2011-05-06 00:56:00,42.23334 93.35362,definately needs the iPhone4 immediately
66,2011-05-06 00:57:00,42.27167 93.33126,Not buying iPhone4  can't live with a broken phone I think. Also  ios4 on 3G is frustratingly slow and is starting to make me hate my ph
56,2011-05-06 01:55:00,42.16994 93.37919,This gum is very bland this morning too ugh
181,2011-05-06 03:24:00,42.20562 93.39317,Learning OpenMP after OpenCL is so easy ;)
167,2011-05-06 06:17:00,42.25132 93.4359,Is 100% tired does anyone sleep in around here?
183,2011-05-06 07:13:00,42.23776 93.35682,so seriously  someone is finally effing awake.  I think I should go take a nap now. Arg.
3,2011-05-06 07:18:00,42.2469 93.34524,Somethins gotta give b4 I looose my mind o_O
79,2011-05-06 07:32:00,42.21889 93.35762,Adeus povo pobre que nao teve um natal digno e por falta de verba nao viajaram e tiveram que ficar em ksa comendo um frango assado com s
22,2011-05-06 07:56:00,42.21918 93.27933,would like the New Arcade Fire album pleeeeeease
3,2011-05-06 09:22:00,42.2469 93.32527,Positiiff    mau nabung beli kaos adidas aslii muller .. * basii bgt baru nabung skrg ya  hahaha
40,2011-05-06 09:30:00,42.17525 93.46266,ohai Justin is in 2 trending topics(:
153,2011-05-06 09:33:00,42.26783 93.21343,Anybody here speak 'fire ant'?!?!
153,2011-05-06 09:38:00,42.29083 93.49781,So what was my deal with Arcade Fire when I first heard them? I like them now.
23,2011-05-06 09:42:00,42.27904 93.40235,I'm at Palestra Eleven Fitness Club (Via Junipero Serra  11  Bari): Oggi solo defaticamento
114,2011-05-06 11:31:00,42.2239 93.41394,Motorsports Links: Button Is Formula One Champion
184,2011-05-06 11:39:00,42.17791 93.23101,Ha-ha! I read Squidward's Suicide five times and now SpongeBob is on.
131,2011-05-06 11:57:00,42.19913 93.41793,The real reason I can't shower at night is cause I can't sleep with my hair wet._.
16,2011-05-06 13:23:00,42.27992 93.3708,drama  so I'd run towards peace  I have experience hate so that I'd desire to make love increase. I was put through the fire  so I'd enj
103,2011-05-06 14:14:00,42.25869 93.4403,if i was on the west coast i wouldn't get on twitter til after i watch #Boondocks...i kno da whole show and aint even watchin it !!
69,2011-05-06 14:46:00,42.29761 93.47385,We can lift ourselves and others when we refuse negative thoughts and express gratitude. #ldsconf
12,2011-05-06 15:27:00,42.27579 93.44749,EDITORIAL; The Foreclosure Crises
24,2011-05-06 15:56:00,42.20238 93.52377,#motion2010- The conference is over but MOTION is just beginning!!!
43,2011-05-06 16:05:00,42.26312 93.54494,Geez! Put my phone away for 3 hours and miss a shooting (and 6 texts to me telling me about it) at my apartment complex.
140,2011-05-06 16:59:00,42.2298 93.55493,Hardball is on  this use to be my movie.
15,2011-05-06 17:19:00,42.18056 93.46187,Mum is on the train - I'm on a different one setting off at same time wonder if I can wave at her
51,2011-05-06 17:59:00,42.20562 93.35562,i can't do anything to help you :/ all i can do is sit here and watch him tear you down. make you feel worthless when you arent :( i'm s
51,2011-05-06 18:02:00,42.2469 93.51818,the dorught is over
15,2011-05-06 18:22:00,42.16877 93.29531,en vanavond parade  weet alleen niet of er vanavond een programma is
15,2011-05-06 18:22:00,42.218 93.39796,This game is about speed and everything else in the world.
70,2011-05-06 19:35:00,42.23599 93.36241,It is 10:54 CET now
84,2011-05-06 19:35:00,42.21447 93.3696,#thingsuglypeopledo is also trending... LMAO
65,2011-05-06 20:06:00,42.18911 93.55812,not to try and force my music on anyone  but arcade fire's new cd is an amazing thing to drive to.
16,2011-05-06 20:20:00,42.20031 93.39357,#DontYouJustHateItWhen you reject a friend request & then they request you AGAIN!?
17,2011-05-06 20:31:00,42.2239 93.24419,NEWS: At Approximately 9:51 AM  Fire/EMS were alerted to an Accident on New Market Turner Rd  vehicle vs a deer. No Transports to St. Ma
163,2011-05-06 20:34:00,42.22596 93.55413,Sookie kick her a$$!!!! #trueblood
92,2011-05-06 21:41:00,42.24012 93.33725,Wuts #newtwitter ??
119,2011-05-06 21:43:00,42.22891 93.35562,Indiana Chosen for Electric-Car Plant
60,2011-05-06 22:08:00,42.218 93.37439,Is So tired i could fall asleep standing up!
99,2011-05-06 23:49:00,42.19766 93.21503,Cleaning up this crib on this #ThankMeLater & #TeflonDon vibe.
99,2011-05-06 23:49:00,42.19589 93.26615,Being domesticated (lol) today...cleaning  making sofrito  and maybe dinner later. Let's see
124,2011-05-07 00:08:00,42.25574 93.38957,Activist Post: New Food Crisis Looms
47,2011-05-07 00:36:00,42.24896 93.44589,FOOD STUFF; At the Latest Food Complex  Dim Sum Gets Into the Mix
16,2011-05-07 01:32:00,42.21594 93.36401,Margaret Witt looks ridiculously a lot like my air force neighbor lady I've seen like twice. Coincidence?
181,2011-05-07 03:24:00,42.21181 93.22541,[Nagios] RECOVERY sunstone-79.dmz.caret.local/apache-ssl-check-cert-sunstone-79.dmz.caret.local-sakai3.caret.cam.ac.uk is OK
73,2011-05-07 05:28:00,42.1956 93.31049,the bigger the cup the more space the spill will cover....
49,2011-05-07 06:57:00,42.17437 93.47105,what is it about cheerios that makes me need to spill them every dang time
49,2011-05-07 06:57:00,42.2413 93.33086,#NAME?
31,2011-05-07 08:38:00,42.23923 93.36161,One of my cats is slowly learning how to use door handles xD If only he could reach them easily :P
114,2011-05-07 11:31:00,42.19619 93.51499,Chasing a Storm of Onlookers in the Big Apple
77,2011-05-07 12:47:00,42.21114 93.33417,in trinidad and tobago we have carnival its the biggest Music Festival in the country stars even fly in to take part its lots of fun wit
17,2011-05-07 12:59:00,42.22036 93.51419, aburrimiento y desesperacion x_________x'
170,2011-05-07 13:23:00,42.2183 93.38837,just finished my work out. yup at home. dancing is my life. . =)
170,2011-05-07 13:26:00,42.23481 93.33485,the new #BMW 5-series is sick!
170,2011-05-07 13:29:00,42.28169 93.2342,Quarrel? Nonsense; we have not quarreled. If one is not to get into a rage sometimes  what is the good of being friends?
170,2011-05-07 13:32:00,42.218 93.35203,This is a bad day. Rawr.
131,2011-05-07 13:33:00,42.20886 93.35043,how His love has capturing and captivating my heart is soooo amazing...stunning ways to surprise me everyday... how wonderful Your love
76,2011-05-07 13:42:00,42.22361 93.34364,sleep is so lovely. why dont i do this more often.. #morning!
151,2011-05-07 13:57:00,42.28434 93.55173,ARCADE FIRE'S NEW ALBUM IS AVAILABLE FOR FIRST LISTEN. WOOOOOOOOOOO!!!!!!!! be back in like  an hour or sumn
103,2011-05-07 14:14:00,42.20945 93.39397,Granddad was throwing up the Zeta sign while he was eating cheerios...#boondocks
103,2011-05-07 14:15:00,42.20592 93.39077,IswearINg swear granddad kinda sus on the low #boondocks
165,2011-05-07 14:52:00,42.23864 93.27015,#nowplaying Soul on Fire - Gugun Blues Shelter
169,2011-05-07 15:05:00,42.22361 93.39037,Is pulling over to make way for police and fire trucks socialism? Somehow  I think it must be. Why should the state intervene to help?
14,2011-05-07 15:07:00,42.20605 93.32972,O Music Festival de verao salvador deve ter sido mto bom pra quem acompanhou ao vivo!
169,2011-05-07 15:40:00,42.24307 93.29291,Serious Jones ' Hip Hop aint dead its just taking a rest/Esco know sleep is the cousin of death'  OMG FIRE!!!!
24,2011-05-07 15:57:00,42.17319 93.41434,The biggest mistake people make in life is not making a living at doing what they most enjoy.-- Malcolm S. Forbes
89,2011-05-07 16:46:00,42.2811 93.31928,Inception is the best movie ever!!
72,2011-05-07 16:47:00,42.25221 93.41953,GRIST; The Wild Boar Is Multiplying And Less Lovable
127,2011-05-07 16:53:00,42.27314 93.33325,A person is only as strong as their weakest point.
127,2011-05-07 16:54:00,42.24012 93.33365,Sudafed is good  : )
127,2011-05-07 16:54:00,42.20651 93.37799,Still in church service is amazing!
121,2011-05-07 16:57:00,42.20651 93.35762,Death by (huge) chocolate muffin!
5,2011-05-07 17:20:00,42.22714 93.37599,I really want some chocolate cake.
43,2011-05-07 17:31:00,42.23628 93.32447,Watching this comedy show   This lady from London & She is Funny !
87,2011-05-07 18:51:00,42.18999 93.40315,for me #naturalhair is a movement. can't say the same for all nappies. 4 me part of lifestyle change was going natural.
84,2011-05-07 19:34:00,42.22154 93.33246,Right knee is aching a bit this morning but the rest of the legs seem ok - haven't tackled many stairs yet so that could change!
70,2011-05-07 19:35:00,42.26872 93.45947,#NP : Mint Condition After the Love is Gone
154,2011-05-07 19:36:00,42.17702 93.47425,My American Dreams Stop At The Ceiling Suffocating Me Will You Be There Resuscitating Me ?
68,2011-05-07 19:45:00,42.20474 93.39636,time to take my nap before dance practice
65,2011-05-07 20:06:00,42.17024 93.47265,Um  the 3rd fire alarm for today. Happened during a lunch. It was 2 short - only 20 seconds.
87,2011-05-07 20:14:00,42.28464 93.26136,There is a fine line between being hungry  and just bored.
99,2011-05-07 20:35:00,42.21476 93.36002,coca cola pop Music Festival?!!?   WHAT?!!?!!?
166,2011-05-07 21:28:00,42.26488 93.37719,My holiday is official over :(. So what's the new destination?? Tell me!!
92,2011-05-07 21:41:00,42.17967 93.38718,Twitter is so stable now that any whales out there are looking for new jobs
119,2011-05-07 21:44:00,42.24454 93.4367,LETTERS; Of Grief and Bereavement
119,2011-05-07 21:44:00,42.22125 93.36681,WELL; New Health Rule: Quit Worrying About Your Health
119,2011-05-07 21:44:00,42.23157 93.36321,FIRST MENTION; Contact Lens  1930
121,2011-05-07 21:45:00,42.21063 93.33725,Close on the heels of the META nominations  a terrific show of The Interview at the Music festival :-)  with a perfect audience.
60,2011-05-07 22:08:00,42.22184 93.35682,AT&T Park is sunny and great!
5,2011-05-07 22:34:00,42.21122 93.34404,No sabia que venia Train al Pop Music festival   ya me veo cantando  Heeey  Soul Sister
68,2011-05-07 22:34:00,42.29997 93.49901,#dontyoujusthateitwhen bytchs say dey badd && dey a 3 on a scale of 1-10
39,2011-05-07 22:42:00,42.27668 93.47505,hmm  this is going to be tricky.
65,2011-05-07 23:40:00,42.2581 93.40155,#dontyoujusthateitwhen your getting married to Adriana Lima ....and then you wake up
47,2011-05-08 00:36:00,42.21712 93.36161,RESTAURANT REVIEW; 'Peter Stuyvesant  Table for Two'
47,2011-05-08 00:36:00,42.23127 93.34404,Off the Menu
135,2011-05-08 01:46:00,42.23393 93.35362,#dontyoujusthateitwhen somebody ruins your perfectly good evening?
176,2011-05-08 01:52:00,42.18587 93.54015,lying in bed with lots of pillows watching rebound & drinking hot coco with marshmallows mmm.. life is good
56,2011-05-08 01:55:00,42.23599 93.36441,I hate when ppl say there is nothing wrong when there really is something wrong
56,2011-05-08 01:55:00,42.21034 93.38158,How Great is our God
56,2011-05-08 01:55:00,42.18321 93.44389,Dang is early af!
56,2011-05-08 01:55:00,42.19943 93.4379,Finally starting to feel better.  A nice bath is in order!
181,2011-05-08 03:24:00,42.21771 93.37759,Gunbound      is   my   lifee
181,2011-05-08 03:24:00,42.23393 93.34284,i hate Mondays - i always stay up entirely way to late the night before then i drag all day monday. today is no exception
181,2011-05-08 03:24:00,42.25191 93.44669,It is possible that my rage needs a better outlet than Twitter. It is likely that is will not get one.
158,2011-05-08 04:37:00,42.23334 93.36081,The problem with getting a great night's sleep in the summer is that I wake up and things in the #BB12 house are not where I left them.
167,2011-05-08 06:17:00,42.2755 93.54055,twist and shout is hilarious! hahahaha
4,2011-05-08 07:22:00,42.28877 93.41953,Starbucks then hectors house:)
79,2011-05-08 07:32:00,42.20798 93.35083,Contoh leman iman: lihat pohon natal di mal sudah ketakutan & khawatir berlebihan ada kristenisasi :)
132,2011-05-08 08:02:00,42.2239 93.38318,Is there anything happening in saint john for new brunswick day? #livelifeuptown
132,2011-05-08 08:05:00,42.29289 93.44988,RT if justin bieber is not following you :'(
161,2011-05-08 08:15:00,42.25398 93.52617,what is the hypee about - #boondocks .. bout 2 watch it
31,2011-05-08 08:40:00,42.22213 93.20185,oh hurr the Maxwell St. Market is today  that's why traffic is slow
40,2011-05-08 09:29:00,42.27786 93.5094,Thoroughly detoxed after parental weekend in Somerset. Which is good as Camden-Carnage-Payday-Friday almost killed me. Detox month is on
183,2011-05-08 09:31:00,42.24041 93.5094,There is no dancing. No dancing for you
40,2011-05-08 09:32:00,42.2127 93.38718,So far there is only one mission in sc2 that I hate and I'm currently stuck on it too
23,2011-05-08 09:41:00,42.20827 93.36681,Third strategy  fitness education.
131,2011-05-08 10:07:00,42.26429 93.26136,I'm kinda glad volleyball is about to start. It'll give me something positive to focus on.
75,2011-05-08 11:12:00,42.21329 93.35762,Miley is on my account :O lmao
114,2011-05-08 11:31:00,42.2295 93.35083,Tokyo Motor Show Preview: Mitsubishi
184,2011-05-08 11:56:00,42.22538 93.38358,I can't believe last of the summer wine is still going. Do people actually watch it.
144,2011-05-08 12:54:00,42.26429 93.41154,Just updated my X10 to 1.1.31   not sure what the difference is!
79,2011-05-08 13:13:00,42.23245 93.54654,just felt 'au-gust' of wind on the back of my neck  a sign that summer is waning.
76,2011-05-08 13:41:00,42.2525 93.51818,KRY concert is trending at no. 1 ? YAY ! :D
5,2011-05-08 14:09:00,42.26783 93.48663,oh my love! but how beautiful you are in your pajamas?So beautiful.. But you are always beautiful!because are my love
12,2011-05-08 15:27:00,42.24041 93.50061,OP-ED CONTRIBUTOR; A Scorecard For Calls
24,2011-05-08 15:57:00,42.18262 93.54055,the boy is corrupted // ed will send a chick to the store for a piece of cheesecake like puff did
116,2011-05-08 16:08:00,42.23953 93.22022,i left my ipod at home. you dont understand how i feel right now. this is too much.
116,2011-05-08 16:08:00,42.2926 93.3708,Aww man  Supply Monkey died. What the hell is wrong with this world?
89,2011-05-08 16:46:00,42.27255 93.48903,it is always a pleasure 2get emails  direct messages and new twitts on my twitter  awww thnk u keep em comin!!!
127,2011-05-08 16:53:00,42.26105 93.2997,Voor de tent niets aan het doen. Weet nog niet of dat bevalt. Zonnetje is wel weer gaan schijnen....
43,2011-05-08 17:31:00,42.23363 93.20584,zika   spirit of london blue *------*
51,2011-05-08 18:00:00,42.1726 93.32447,Was just reminded some of some Great Leadership advice: 'Without Death there is No Resurrection.' What needs to die today?!?
84,2011-05-08 19:34:00,42.22714 93.33046,#oneofurfollowers is broke bcuz she's a full time college student that gets what she needs from her parents and man :)
84,2011-05-08 19:34:00,42.29054 93.54534,Hannibell Lee is rocking my socks off.
154,2011-05-08 19:36:00,42.24012 93.34843,Jay-Z's American Gangster is a classic. Yes I said it.
68,2011-05-08 19:45:00,42.25044 93.21902,tears make my life a dreary
169,2011-05-08 19:55:00,42.26606 93.4379,Red Bull on fire! Won a few Gold at the X Games including AF67 and now a win for Webber? Sweet.
87,2011-05-08 20:01:00,42.1782 93.33206,my favorite TV show is coming up soon  i love the craziness #badgirlsclub
135,2011-05-08 20:23:00,42.29761 93.52657,Been having trouble with my gut and could only do 4 days of cleansing fast. But feel fantastic after drinking apple cider vinegar
119,2011-05-08 21:44:00,42.24542 93.32726,OBSERVATORY; Much-Maligned Mother Of Many Beloved Wines
39,2011-05-08 22:42:00,42.25574 93.4351,Watching doc about Matthew Barney at the MCA. Don't suppose the #Cremaster series is avail. thru Netflix? #kidding #noreally #fb
176,2011-05-08 22:52:00,42.26135 93.49941,is kinda sad i went to church.....ikr....horrible.
77,2011-05-08 22:53:00,42.23923 93.36281,Did you know we have those nice Chevy Aveos in our fleet as Economy cars?  So cute!
77,2011-05-08 22:53:00,42.21152 93.39317,Oh how I love being in unairconditioned cars during the hottest part of the day.
99,2011-05-08 23:49:00,42.25368 93.40395,The lady under the dryer next to me is cleaning her box cutter....wtf
124,2011-05-09 00:08:00,42.20975 93.368,Is time crisis standard issue in every american movie theater?
42,2011-05-09 00:14:00,42.2469 93.32367,Today is a  work Saturday. I am so behind after beach house guest and traveling. I'm excited  as I love my work.  Cool  office pleasures
66,2011-05-09 00:56:00,42.21977 93.37,Bumpers e o cabo VGA para #iPad e #iPhone4 vou esperar um pouco para comprar.
56,2011-05-09 01:55:00,42.22479 93.28572,is out at dinner  missing How I Met Your Mother AGAIN. Watafak D:
181,2011-05-09 03:24:00,42.23393 93.3057,I'm drinking #coffee like there is no tomorrow.
158,2011-05-09 04:37:00,42.27078 93.51818,summer is so boring when there's nothing to do.
42,2011-05-09 05:05:00,42.20798 93.54095,The signora who is supposed to help with the apartment doesn't answer her telephone 0_0 hate myself for putting off all important things
43,2011-05-09 05:42:00,42.22007 93.37719,#dontyoujusthateitwhen chicks are so dramatic
167,2011-05-09 06:17:00,42.19589 93.38478,Please reveal to your bride today that Sunday is not the sabbath. Draw them out of the lies Father!!
167,2011-05-09 06:17:00,42.27845 93.24379,Having coffee while watching In Touch of Charles Stanley  opening lyrics 'No matter may come out of it  my Life is in Your Hands'.
3,2011-05-09 07:18:00,42.22331 93.3728,Talkin bout christmas dinner with my momma  I'm excited for it now &lt;3 hehe
3,2011-05-09 07:18:00,42.28818 93.42432,Gon in 60secs is a BAD ... Talkin bout mans hackle ... My days ... If eye-tay an cartier was ea they wud be chokin on der 1dips ... Giv
132,2011-05-09 08:05:00,42.23393 93.34843,He has concentration face on and is shellacking a thing he built. I can't express how delightful and beautiful I find him. He has no ide
132,2011-05-09 08:05:00,42.21152 93.34204,Is watching ch 303..mubank R
104,2011-05-09 08:20:00,42.22302 93.38158,Tanggo Tanggo Porken Resto mengucapkan Selamat hari Natal 2010. Kiraanya Damai Sejahtera Tuhan senantiasa menyertai kita semua. Amin
65,2011-05-09 11:41:00,42.23334 93.34564,Don't do it. No Democrat references here. You know you want to. #ldsconf
184,2011-05-09 11:56:00,42.21535 93.39436,Trying to be a bit productive tonight but all I seem to be doing is pottering about doing not a lot!
170,2011-05-09 13:23:00,42.20651 93.35842,I'm wearing 3 layers of clothing in the gym  including a fully zipped up track suit. Prevention is always the best.
170,2011-05-09 13:26:00,42.29437 93.32127,tripadvisor traveler's guide is perfect !!!
76,2011-05-09 13:42:00,42.28199 93.24379,well my fam has disowned me they pact up and went to scotland im thinkin i could housesit or throw a party but it is a sunday
165,2011-05-09 13:50:00,42.23186 93.55093,you belong to me  I belong to you  fire from my heart ...
103,2011-05-09 14:15:00,42.24218 93.33006,Rules of smoking stop wantin it all da time#/BOONDOCKS
66,2011-05-09 15:00:00,42.23894 93.35243,I. Don't!!! ..even know why ppl test me ...then when I demolish they ass ...they wonna get soft lmao!! Don't play with my fire lmao
116,2011-05-09 16:08:00,42.26842 93.54614,Even though I'm over most modern country music  Long trip alone by Dirks Bentley is still a goodin'
116,2011-05-09 16:08:00,42.21004 93.38438,we all know major Tom is a junky!
89,2011-05-09 16:44:00,42.21741 93.35442,I suppose  though  drawing violent  depressing art is a much better coping mechanism than  say  cutting oneself. Or drugs. Much better.
169,2011-05-09 16:50:00,42.21093 93.39436,AT&T has a monopoly on the iPhone  but incompetence in the telecom industry is more equitably distributed.
68,2011-05-09 16:53:00,42.21211 93.39476,If you put a CD in the microwave it sparks and actually makes a really sweet design on the CD. Having a fire extinguisher can't hurt.
5,2011-05-09 17:20:00,42.23894 93.35283,Starbucks tall latte with vanilla & chocolate :-)
140,2011-05-09 17:45:00,42.22773 93.33006,Ari is a true a$$hole and I luv it!!! #Entourage
51,2011-05-09 17:59:00,42.25869 93.45987,Is it raining ??
159,2011-05-09 18:12:00,42.23923 93.33246,AT&T should be blasting out a 3G signal everywhere. Is it too hard to upgrade the trans ponders on their towers?
159,2011-05-09 18:14:00,42.22331 93.27135,2 mc griddles  a sweet tea w/lemon & a bottle of water is the move ;).
159,2011-05-09 18:27:00,42.21417 93.33805,The one thing I hate  is to be ignored. If im speaking to you  respond. If im trying to speak to you  acknowledge.
159,2011-05-09 18:28:00,42.21299 93.54295,Niemand is zo lief? Dan sterf.
54,2011-05-09 18:48:00,42.21624 93.36401,NATION-BUILDING: A Colonial Curse Comes Up for a Vote
84,2011-05-09 19:34:00,42.21063 93.38358,Life is like twitter. You do good  people follow. You do bad  people leave.  #TMO
22,2011-05-09 19:47:00,42.22243 93.36321,Hurricane Irone at it again...
14,2011-05-09 20:20:00,42.21476 93.32127,Cheers
163,2011-05-09 20:35:00,42.22272 93.5066,I'm watching  #trueblood right now.
68,2011-05-09 21:09:00,42.24159 93.45148,kra  eu kero copa de novo o/
54,2011-05-09 21:11:00,42.22479 93.36481,If Scalia Had His Way
14,2011-05-09 21:26:00,42.23216 93.36601,Shanghai
23,2011-05-09 21:42:00,42.28877 93.45308,&lt;FONT size=5&gt;Set The Fire To the Third Bar by Snow Patrol pretty good song:)&lt;/FONT&gt;
60,2011-05-09 22:08:00,42.21417 93.20025,Love is like playing the piano. First you must learn to play by the rules  then you must forget the rules and play from your heart.
60,2011-05-09 22:08:00,42.20326 93.3692,That is ridiculous... someone wants that baby.. some ppl can't have kids!
39,2011-05-09 22:42:00,42.25633 93.37479,Trust is like a piece of paper  once you crinkle it up and unfold it again  it will never be the same.
77,2011-05-09 22:53:00,42.20916 93.32607,Traffic and a driver with no sense of when to stop before hitting the cars!
77,2011-05-09 22:53:00,42.23982 93.32966,S40 Volvo anybody now anything about these cars  I might get one?
99,2011-05-09 23:49:00,42.23186 93.21024,Oh how I love cleaning sticky floors and ash tables..NOT!
99,2011-05-09 23:49:00,42.17702 93.22262,Got some cleaning I need to do before I make moves for today
158,2011-05-10 04:37:00,42.16847 93.3029,Hold on.   Time out.  Is digidoo performing at doodleHopper?    WOoooooow
49,2011-05-10 06:57:00,42.17967 93.21982,south beach is literally screamin my name
65,2011-05-10 07:11:00,42.26577 93.51938,People jammin out to music on headphones  is fun to watch...
150,2011-05-10 07:15:00,42.21417 93.36441,#ldsconf 'No one of you is insignificant'  E. Holland
22,2011-05-10 07:59:00,42.21034 93.37999,Giving the new Arcade Fire a go  three tracks in and not disappointed yet.
132,2011-05-10 08:02:00,42.28877 93.3736,So Abercombie & Fitch is my fav shop to go to in central ldn  the staff are so nice and extremely good looking &lt;3
132,2011-05-10 08:02:00,42.20208 93.36601,Yayyyy! My friend saleha is helping me to print my calendar and my timetable. Thanks alot (:
161,2011-05-10 08:15:00,42.23422 93.35123,#boondocks is on some real knowledge...that's why I aint get no chicken when kfc was giving it out lol
104,2011-05-10 08:19:00,42.27226 93.27534,Well  vou voltar pra camita pq hj tenho que correr pra perder o Natal que ficou nas minhas banhas! kkk
3,2011-05-10 09:22:00,42.18881 93.35642,4 orang top scorer skrg  3 di antara nya pake adidas F50 adizero  Lightest fastest deadliest.
23,2011-05-10 09:42:00,42.22479 93.33925,Just joined the Fitness Kicks team. Membership for a few hours of work! Girls kick butt!
184,2011-05-10 11:40:00,42.22331 93.33086,lol. My mom is talking about a guy she can see me marrying..#wtf. I'm going to have a WIFE :)
184,2011-05-10 11:43:00,42.24189 93.32766,Evil Empire released a mixtape comparing Drake to J.Cole.  Heard all the songs but imma still get it just to prove 2 myself J.Cole is be
76,2011-05-10 13:41:00,42.21535 93.32327,and the first thing I think is .. what did I break :D
76,2011-05-10 13:41:00,42.24808 93.49102,Yay  we're on for the final of the #u20wwc! - Hehe  I love that Steffi Jones is a head taller than Sepp Blatter. :D
76,2011-05-10 13:41:00,42.22066 93.27494,Is everything wordpress down or is it just me?
5,2011-05-10 14:09:00,42.24336 93.27294,Ill get your heart racing in my skin tight jeans be a teenage dream tonight.
70,2011-05-10 14:09:00,42.26282 93.45827,Good morning peeps hope you enjoy your day! Its gonna be a great one!!
69,2011-05-10 14:46:00,42.20857 93.36521,Thank the Lord thy God in all things. His wrath kindled against those who do not give thanks. #prophet #Monson #ldsconf
153,2011-05-10 14:50:00,42.23835 93.32846,#GhettoCrayonColors Tiger '750 millions dollar gone' Woods Brown
12,2011-05-10 15:27:00,42.21653 93.48104,EDITORIAL; Dithering on 'Don't Ask  Don't Tell'
24,2011-05-10 15:57:00,42.22213 93.21103,Is Cano the new franchise Jeter  or do we need another year or two of consistency?
24,2011-05-10 15:57:00,42.17702 93.46346,Bengals Vs. Cowboys. This is not a good start to a season.
116,2011-05-10 16:08:00,42.21859 93.40715,Say Your prayers and Thank the man who putcha on this great earth! he is always up for a chat  Just start with Hello. (:
116,2011-05-10 16:08:00,42.2752 93.56052,Oh and if you wanna get a hold of me  best way is facebook.
169,2011-05-10 16:49:00,42.22125 93.34803,Amazon  you ruined my night.
127,2011-05-10 16:53:00,42.28051 93.34164,I hope #inception is as good as everyone says  ten bux is ten bux...
159,2011-05-10 18:20:00,42.241 93.32806,WTF is a fried chicken flu?
14,2011-05-10 19:22:00,42.24601 93.55173,ASIA-PACIFIC ISSUE | GLOBESPOTTERS; The Perils of Hong Kong Jade
70,2011-05-10 19:35:00,42.24572 93.5066,curry puff and hotdog is a must
154,2011-05-10 19:36:00,42.24631 93.33725,Old  many-times-washed American Apparel t-shirts are the best for sunburns.
154,2011-05-10 19:36:00,42.23245 93.35123,Why Does Every Fone Convo I Have Some How Turn Into American Idol.?..Everybodie wanna start singin..Lol Smh
16,2011-05-10 19:42:00,42.27196 93.53016,After all his theatrics at the WC  the Argentinians have decided to fire Maradona. Ungrateful.
87,2011-05-10 20:32:00,42.1726 93.46306,i am a huge fan of wale because he is real and humble
151,2011-05-10 20:37:00,42.20149 93.55213,VOU CHORAR HURRICANE! ):
95,2011-05-10 21:03:00,42.21181 93.38478,And this is only day 1! #killmenow
166,2011-05-10 21:28:00,42.25751 93.43071,Hill running is one of life's simple  masochistic pleasures.
166,2011-05-10 21:28:00,42.16729 93.38997,Love is about taking risks! You have to go thru the bad to appreciate the good:)!!
166,2011-05-10 21:28:00,42.22862 93.33126,Zei is volgens mij ook zo elastisch in bed #wildendromen
145,2011-05-10 21:38:00,42.22921 93.37879,This is a test
